,scores_stratified_KFold,scores_cross_val,accuracy_score
B04_20m B06_20m B11_20m,0.7,0.8483870967741935,0.9056603773584906
B04_20m B06_20m B12_20m,0.3866935483870968,0.6219758064516129,0.1320754716981132
B04_20m B07_20m B8A_20m,0.7096774193548387,0.8223790322580646,0.8867924528301887
B04_20m B07_20m B11_20m,0.6241935483870968,0.7727822580645162,0.8113207547169812
B04_20m B07_20m B12_20m,0.8546370967741936,0.5683467741935484,0.8113207547169812
B04_20m B8A_20m B11_20m,0.4625,0.7858870967741935,0.8301886792452831
B04_20m B8A_20m B12_20m,0.7046370967741936,0.5629032258064516,0.09433962264150944
B04_20m B11_20m B12_20m,0.6810483870967742,0.8030241935483872,0.8679245283018868
B05_20m B06_20m B07_20m,0.8419354838709678,0.7919354838709678,0.8679245283018868
B05_20m B06_20m B8A_20m,0.645766129032258,0.8483870967741935,0.8867924528301887
B05_20m B06_20m B11_20m,0.6016129032258065,0.7669354838709678,0.9056603773584906
B05_20m B06_20m B12_20m,0.6945564516129032,0.622983870967742,0.8867924528301887
B05_20m B07_20m B8A_20m,0.6008064516129032,0.71875,0.8490566037735849
B05_20m B07_20m B11_20m,0.8608870967741936,0.791733870967742,0.8867924528301887
B05_20m B07_20m B12_20m,0.8423387096774194,0.7701612903225807,0.7924528301886793
B05_20m B8A_20m B11_20m,0.8546370967741936,0.8546370967741936,0.8867924528301887
B05_20m B8A_20m B12_20m,0.7139112903225807,0.5774193548387097,0.8679245283018868
B05_20m B11_20m B12_20m,0.8606854838709678,0.7657258064516129,0.8490566037735849
B06_20m B07_20m B8A_20m,0.671975806451613,0.5784274193548387,0.8301886792452831
B06_20m B07_20m B11_20m,0.6338709677419355,0.8161290322580645,0.7924528301886793
B06_20m B07_20m B12_20m,0.5808467741935484,0.8671370967741936,0.7547169811320755
B06_20m B8A_20m B11_20m,0.646774193548387,0.7421370967741936,0.8679245283018868
B06_20m B8A_20m B12_20m,0.6308467741935484,0.6504032258064516,0.8679245283018868
B06_20m B11_20m B12_20m,0.8483870967741935,0.8171370967741935,0.2830188679245283
B07_20m B8A_20m B11_20m,0.7913306451612904,0.611491935483871,0.8679245283018868
B07_20m B8A_20m B12_20m,0.6745967741935484,0.7233870967741935,0.6981132075471698
B07_20m B11_20m B12_20m,0.7733870967741936,0.8286290322580646,0.8679245283018868
B8A_20m B11_20m B12_20m,0.28205645161290327,0.6983870967741936,0.8867924528301887
B08_10m B02_10m B04_10m B03_10m,0.5377016129032258,0.8608870967741936,0.8679245283018868
B08_10m B02_10m B04_10m B03_20m,0.7548387096774194,0.6907258064516129,0.8490566037735849
B08_10m B02_10m B04_10m B04_20m,0.7526209677419355,0.8094758064516128,0.3584905660377358
B08_10m B02_10m B04_10m B05_20m,0.5693548387096774,0.70625,0.8867924528301887
B08_10m B02_10m B04_10m B06_20m,0.8798387096774194,0.8048387096774194,0.8113207547169812
B08_10m B02_10m B04_10m B07_20m,0.7362903225806452,0.8362903225806452,0.7924528301886793
B08_10m B02_10m B04_10m B8A_20m,0.6875,0.835483870967742,0.8867924528301887
B08_10m B02_10m B04_10m B11_20m,0.7705645161290323,0.5826612903225807,0.9245283018867925
B08_10m B02_10m B04_10m B12_20m,0.5983870967741935,0.8108870967741936,0.18867924528301888
B08_10m B02_10m B03_10m B03_20m,0.5622983870967742,0.7350806451612903,0.5094339622641509
B08_10m B02_10m B03_10m B04_20m,0.7610887096774194,0.6473790322580646,0.8113207547169812
B08_10m B02_10m B03_10m B05_20m,0.6602822580645162,0.8284274193548388,0.9056603773584906
B08_10m B02_10m B03_10m B06_20m,0.7983870967741936,0.5449596774193548,0.8867924528301887
B08_10m B02_10m B03_10m B07_20m,0.6774193548387097,0.8608870967741936,0.8679245283018868
B08_10m B02_10m B03_10m B8A_20m,0.738508064516129,0.7858870967741935,0.8490566037735849
B08_10m B02_10m B03_10m B11_20m,0.7608870967741936,0.8671370967741936,0.8490566037735849
B08_10m B02_10m B03_10m B12_20m,0.8735887096774194,0.8735887096774194,0.8113207547169812
B08_10m B02_10m B03_20m B04_20m,0.6959677419354839,0.745766129032258,0.5471698113207547
B08_10m B02_10m B03_20m B05_20m,0.7608870967741936,0.7578629032258065,0.05660377358490566
B08_10m B02_10m B03_20m B06_20m,0.7602822580645162,0.8030241935483872,0.8679245283018868
B08_10m B02_10m B03_20m B07_20m,0.7965725806451613,0.8546370967741936,0.8867924528301887
B08_10m B02_10m B03_20m B8A_20m,0.6685483870967742,0.8356854838709677,0.9056603773584906
B08_10m B02_10m B03_20m B11_20m,0.7772177419354838,0.5026209677419355,0.8867924528301887
B08_10m B02_10m B03_20m B12_20m,0.5931451612903226,0.7919354838709678,0.9056603773584906
B08_10m B02_10m B04_20m B05_20m,0.8546370967741936,0.6774193548387097,0.8867924528301887
B08_10m B02_10m B04_20m B06_20m,0.8161290322580645,0.6929435483870968,0.8301886792452831
B08_10m B02_10m B04_20m B07_20m,0.7836693548387097,0.841733870967742,0.1320754716981132
B08_10m B02_10m B04_20m B8A_20m,0.8481854838709678,0.4931451612903226,0.9056603773584906
B08_10m B02_10m B04_20m B11_20m,0.8298387096774194,0.7701612903225807,0.8113207547169812
B08_10m B02_10m B04_20m B12_20m,0.6981854838709678,0.8419354838709678,0.05660377358490566
B08_10m B02_10m B05_20m B06_20m,0.7483870967741936,0.6850806451612904,0.8490566037735849
